station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MCJ,2020-01-02 09:35,60.80,60.80,100.00,0.00,0.00,0.00,29.73,M,0.50,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,60.80,KMCJ 020935Z AUTO 00000KT 1/2SM BR OVC001 16/16 A2973 RMK A01,M
MCJ,2020-01-02 09:55,60.80,60.80,100.00,0.00,0.00,0.00,29.71,M,0.50,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,60.80,KMCJ 020955Z AUTO 00000KT 1/2SM BR OVC001 16/16 A2971 RMK A01,M
MCJ,2020-01-02 10:15,60.80,60.80,100.00,0.00,0.00,0.00,29.70,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021015Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2970 RMK A01,M
MCJ,2020-01-02 10:35,60.80,60.80,100.00,0.00,0.00,0.00,29.69,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021035Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2969 RMK A01,M
MCJ,2020-01-02 10:55,60.80,60.80,100.00,0.00,0.00,0.00,29.69,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021055Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2969 RMK A01,M
MCJ,2020-01-02 11:15,60.80,60.80,100.00,0.00,0.00,0.00,29.68,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021115Z AUTO 00000KT 1/4SM FG OVC001 16/16 A2968 RMK A01,M
MCJ,2020-01-02 11:35,60.80,60.80,100.00,0.00,0.00,0.00,29.67,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021135Z AUTO 00000KT 1/4SM FG OVC001 16/16 A2967 RMK A01,M
MCJ,2020-01-02 11:55,60.80,60.80,100.00,0.00,0.00,0.00,29.68,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021155Z AUTO 00000KT 1/4SM FG OVC001 16/16 A2968 RMK A01 VIS M1/4V5,M
MCJ,2020-01-02 12:15,60.80,60.80,100.00,0.00,0.00,0.00,29.69,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021215Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2969 RMK A01,M
MCJ,2020-01-02 12:35,60.80,60.80,100.00,0.00,0.00,0.00,29.69,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021235Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2969 RMK A01,M
MCJ,2020-01-02 12:55,60.80,60.80,100.00,0.00,0.00,0.00,29.68,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021255Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2968 RMK A01,M
MCJ,2020-01-02 13:15,60.80,60.80,100.00,0.00,0.00,0.00,29.68,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021315Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2968 RMK A01,M
MCJ,2020-01-02 13:35,60.80,60.80,100.00,0.00,0.00,0.00,29.70,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021335Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2970 RMK A01,M
MCJ,2020-01-02 13:55,60.80,60.80,100.00,0.00,0.00,0.00,29.71,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021355Z AUTO 00000KT 1/4SM FG OVC001 16/16 A2971 RMK A01,M
MCJ,2020-01-02 14:15,60.80,60.80,100.00,0.00,0.00,0.00,29.71,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021415Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2971 RMK A01,M
MCJ,2020-01-02 14:35,60.80,60.80,100.00,0.00,0.00,0.00,29.72,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021435Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2972 RMK A01,M
MCJ,2020-01-02 14:55,60.80,60.80,100.00,0.00,0.00,0.00,29.72,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021455Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2972 RMK A01,M
MCJ,2020-01-02 15:15,60.80,60.80,100.00,0.00,0.00,0.00,29.72,M,1.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,60.80,KMCJ 021515Z AUTO 00000KT 1SM BR OVC001 16/16 A2972 RMK A01,M
MCJ,2020-01-02 15:35,60.80,60.80,100.00,0.00,0.00,0.00,29.73,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021535Z AUTO 00000KT 1/4SM FG OVC001 16/16 A2973 RMK A01,M
MCJ,2020-01-02 15:55,60.80,60.80,100.00,0.00,0.00,0.00,29.70,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021555Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2970 RMK A01,M
MCJ,2020-01-02 16:15,60.80,60.80,100.00,0.00,0.00,0.00,29.71,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021615Z AUTO 00000KT M1/4SM FG OVC001 16/16 A2971 RMK A01,M
MCJ,2020-01-02 16:35,60.80,60.80,100.00,0.00,0.00,0.00,29.71,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021635Z AUTO 00000KT 1/4SM FG OVC001 16/16 A2971 RMK A01,M
MCJ,2020-01-02 16:55,60.80,60.80,100.00,0.00,0.00,0.00,29.70,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,60.80,KMCJ 021655Z AUTO 00000KT 1/4SM FG OVC001 16/16 A2970 RMK A01,M
MCJ,2020-01-02 17:15,62.60,62.60,100.00,0.00,0.00,0.00,29.70,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 021715Z AUTO 00000KT M1/4SM FG OVC001 17/17 A2970 RMK A01,M
MCJ,2020-01-02 17:35,62.60,62.60,100.00,0.00,0.00,0.00,29.69,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 021735Z AUTO 00000KT M1/4SM FG OVC001 17/17 A2969 RMK A01,M
MCJ,2020-01-02 17:55,62.60,62.60,100.00,M,3.00,0.00,29.68,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 021755Z AUTO VRB03KT M1/4SM FG OVC001 17/17 A2968 RMK A01,M
MCJ,2020-01-02 18:15,62.60,62.60,100.00,0.00,0.00,0.00,29.67,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 021815Z AUTO 00000KT M1/4SM FG OVC001 17/17 A2967 RMK A01,M
MCJ,2020-01-02 18:35,62.60,62.60,100.00,0.00,0.00,0.00,29.66,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 021835Z AUTO 00000KT 1/4SM FG OVC001 17/17 A2966 RMK A01,M
MCJ,2020-01-02 18:55,64.40,64.40,100.00,M,4.00,0.00,29.65,M,4.00,11.00,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,64.40,KMCJ 021855Z AUTO VRB04G11KT 4SM BR OVC003 18/18 A2965 RMK A01,M
MCJ,2020-01-02 19:15,64.40,64.40,100.00,0.00,0.00,0.00,29.65,M,2.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,64.40,KMCJ 021915Z AUTO 00000KT 2SM BR OVC003 18/18 A2965 RMK A01 VIS 1 1/2V4,M
MCJ,2020-01-02 19:35,62.60,64.40,M,0.00,0.00,0.00,29.63,M,3.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,M,KMCJ 021935Z AUTO 00000KT 3SM BR OVC004 17/18 A2963 RMK A01,M
MCJ,2020-01-02 19:55,62.60,64.40,M,M,5.00,0.00,29.63,M,2.00,M,BKN,OVC,M,M,300.00,1300.00,M,M,BR,M,M,M,M,M,M,M,KMCJ 021955Z AUTO VRB05KT 2SM BR BKN003 OVC013 17/18 A2963 RMK A01,M
MCJ,2020-01-02 20:15,62.60,62.60,100.00,0.00,0.00,0.00,29.61,M,3.00,M,BKN,BKN,OVC,M,300.00,1200.00,8000.00,M,BR,M,M,M,M,M,M,62.60,KMCJ 022015Z AUTO 00000KT 3SM BR BKN003 BKN012 OVC080 17/17 A2961 RMK A01,M
MCJ,2020-01-02 20:35,62.60,62.60,100.00,0.00,0.00,0.00,29.61,M,7.00,M,FEW,SCT,OVC,M,400.00,900.00,8500.00,M,M,M,M,M,M,M,M,62.60,KMCJ 022035Z AUTO 00000KT 7SM FEW004 SCT009 OVC085 17/17 A2961 RMK A01,M
MCJ,2020-01-02 20:55,64.40,64.40,100.00,0.00,0.00,0.00,29.61,M,5.00,M,BKN,BKN,OVC,M,800.00,1200.00,9000.00,M,BR,M,M,M,M,M,M,64.40,KMCJ 022055Z AUTO 00000KT 5SM BR BKN008 BKN012 OVC090 18/18 A2961 RMK A01,M
MCJ,2020-01-02 21:15,64.40,64.40,100.00,0.00,0.00,0.00,29.61,M,6.00,M,SCT,OVC,M,M,800.00,1200.00,M,M,BR,M,M,M,M,M,M,64.40,KMCJ 022115Z AUTO 00000KT 6SM BR SCT008 OVC012 18/18 A2961 RMK A01,M
MCJ,2020-01-02 21:35,64.40,64.40,100.00,0.00,0.00,0.00,29.61,M,7.00,M,BKN,OVC,M,M,900.00,1200.00,M,M,M,M,M,M,M,M,M,64.40,KMCJ 022135Z AUTO 00000KT 7SM BKN009 OVC012 18/18 A2961 RMK A01,M
MCJ,2020-01-02 21:55,64.40,64.40,100.00,0.00,0.00,0.00,29.61,M,6.00,M,FEW,BKN,OVC,M,600.00,1000.00,9000.00,M,BR,M,M,M,M,M,M,64.40,KMCJ 022155Z AUTO 00000KT 6SM BR FEW006 BKN010 OVC090 18/18 A2961 RMK A01,M
MCJ,2020-01-02 22:15,64.40,64.40,100.00,M,5.00,0.00,29.63,M,3.00,10.00,SCT,SCT,BKN,M,900.00,3800.00,4600.00,M,BR,M,M,M,M,M,M,64.40,KMCJ 022215Z AUTO VRB05G10KT 3SM BR SCT009 SCT038 BKN046 18/18 A2963 RMK A01,M
MCJ,2020-01-02 22:35,64.40,64.40,100.00,0.00,0.00,0.00,29.61,M,6.00,M,FEW,FEW,FEW,M,1000.00,2400.00,3400.00,M,BR,M,M,M,M,M,M,64.40,KMCJ 022235Z AUTO 00000KT 6SM BR FEW010 FEW024 FEW034 18/18 A2961 RMK A01,M
MCJ,2020-01-02 22:55,64.40,64.40,100.00,M,4.00,0.00,29.62,M,3.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,64.40,KMCJ 022255Z AUTO VRB04KT 3SM BR CLR 18/18 A2962 RMK A01,M
MCJ,2020-01-02 23:15,64.40,64.40,100.00,200.00,6.00,0.00,29.63,M,7.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 022315Z AUTO 20006KT 7SM FEW085 18/18 A2963 RMK A01,M
MCJ,2020-01-02 23:35,64.40,64.40,100.00,M,3.00,0.00,29.62,M,9.00,12.00,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 022335Z AUTO VRB03G12KT 9SM SCT080 18/18 A2962 RMK A01,M
MCJ,2020-01-02 23:55,64.40,62.60,93.88,M,4.00,0.00,29.63,M,9.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 022355Z AUTO VRB04KT 9SM SCT080 18/17 A2963 RMK A01,M
MCJ,2020-01-03 00:15,64.40,62.60,93.88,0.00,0.00,0.00,29.64,M,9.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 030015Z AUTO 00000KT 9SM BKN080 18/17 A2964 RMK A01,M
MCJ,2020-01-03 00:35,64.40,62.60,93.88,0.00,0.00,0.00,29.65,M,9.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 030035Z AUTO 00000KT 9SM BKN080 18/17 A2965 RMK A01,M
MCJ,2020-01-03 00:55,64.40,64.40,100.00,0.00,0.00,0.00,29.63,M,6.00,M,BKN,M,M,M,8000.00,M,M,M,BR,M,M,M,M,M,M,64.40,KMCJ 030055Z AUTO 00000KT 6SM BR BKN080 18/18 A2963 RMK A01,M
MCJ,2020-01-03 01:15,64.40,62.60,93.88,0.00,0.00,0.00,29.64,M,10.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 030115Z AUTO 00000KT 10SM BKN080 18/17 A2964 RMK A01,M
MCJ,2020-01-03 01:35,64.40,62.60,93.88,M,5.00,0.00,29.65,M,4.00,M,FEW,SCT,BKN,M,3400.00,4600.00,6500.00,M,BR,M,M,M,M,M,M,64.40,KMCJ 030135Z AUTO VRB05KT 4SM BR FEW034 SCT046 BKN065 18/17 A2965 RMK A01,M
MCJ,2020-01-03 01:55,64.40,62.60,93.88,M,4.00,0.00,29.66,M,7.00,M,FEW,FEW,M,M,4500.00,6500.00,M,M,M,M,M,M,M,M,M,64.40,KMCJ 030155Z AUTO VRB04KT 7SM FEW045 FEW065 18/17 A2966 RMK A01,M
MCJ,2020-01-03 02:15,64.40,62.60,93.88,M,6.00,0.00,29.67,M,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 030215Z AUTO VRB06KT 8SM CLR 18/17 A2967 RMK A01,M
MCJ,2020-01-03 02:35,64.40,62.60,93.88,M,4.00,0.00,29.66,M,5.00,10.00,FEW,M,M,M,11000.00,M,M,M,BR,M,M,M,M,M,M,64.40,KMCJ 030235Z AUTO VRB04G10KT 5SM BR FEW110 18/17 A2966 RMK A01,M
MCJ,2020-01-03 02:55,64.40,60.80,88.09,200.00,7.00,0.00,29.69,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 030255Z AUTO 20007KT 140V230 10SM FEW110 18/16 A2969 RMK A01,M
MCJ,2020-01-03 03:15,64.40,60.80,88.09,M,5.00,0.00,29.69,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 030315Z AUTO VRB05KT 9SM CLR 18/16 A2969 RMK A01,M
MCJ,2020-01-03 03:35,64.40,60.80,88.09,M,5.00,0.00,29.70,M,7.00,10.00,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 030335Z AUTO VRB05G10KT 7SM SCT120 18/16 A2970 RMK A01,M
MCJ,2020-01-03 03:55,64.40,60.80,88.09,200.00,9.00,0.00,29.70,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 030355Z AUTO 20009KT 150V230 10SM BKN120 18/16 A2970 RMK A01,M
MCJ,2020-01-03 04:15,64.40,60.80,88.09,M,5.00,0.00,29.71,M,9.00,12.00,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 030415Z AUTO VRB05G12KT 9SM SCT120 18/16 A2971 RMK A01,M
MCJ,2020-01-03 04:35,62.60,60.80,93.83,M,5.00,0.00,29.71,M,9.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,62.60,KMCJ 030435Z AUTO VRB05KT 9SM FEW120 17/16 A2971 RMK A01,M
MCJ,2020-01-03 04:55,62.60,60.80,93.83,M,3.00,0.00,29.71,M,7.00,10.00,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,62.60,KMCJ 030455Z AUTO VRB03G10KT 7SM FEW120 17/16 A2971 RMK A01,M
MCJ,2020-01-03 05:15,62.60,60.80,93.83,M,5.00,0.00,29.72,M,9.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,62.60,KMCJ 030515Z AUTO VRB05KT 9SM FEW120 17/16 A2972 RMK A01,M
MCJ,2020-01-03 05:35,62.60,59.00,88.00,M,5.00,0.00,29.73,M,10.00,10.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KMCJ 030535Z AUTO VRB05G10KT 10SM CLR 17/15 A2973 RMK A01,M
MCJ,2020-01-03 05:55,62.60,59.00,88.00,M,5.00,0.00,29.73,M,7.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KMCJ 030555Z AUTO VRB05G12KT 7SM CLR 17/15 A2973 RMK A01,M
MCJ,2020-01-03 06:15,62.60,59.00,88.00,0.00,0.00,0.00,29.73,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KMCJ 030615Z AUTO 00000KT 9SM CLR 17/15 A2973 RMK A01,M
MCJ,2020-01-03 06:35,62.60,60.80,93.83,0.00,0.00,0.00,29.73,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KMCJ 030635Z AUTO 00000KT 10SM CLR 17/16 A2973 RMK A01,M
MCJ,2020-01-03 06:55,60.80,60.80,100.00,0.00,0.00,0.00,29.72,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 030655Z AUTO 00000KT 9SM CLR 16/16 A2972 RMK A01,M
MCJ,2020-01-03 07:15,60.80,60.80,100.00,M,3.00,0.00,29.73,M,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 030715Z AUTO VRB03KT 8SM CLR 16/16 A2973 RMK A01,M
MCJ,2020-01-03 07:35,60.80,59.00,93.79,0.00,0.00,0.00,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 030735Z AUTO 00000KT 10SM CLR 16/15 A2972 RMK A01,M
MCJ,2020-01-03 07:55,60.80,59.00,93.79,M,4.00,0.00,29.72,M,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 030755Z AUTO VRB04KT 8SM CLR 16/15 A2972 RMK A01,M
MCJ,2020-01-03 08:15,60.80,59.00,93.79,250.00,7.00,0.00,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 030815Z AUTO 25007KT 10SM CLR 16/15 A2972 RMK A01,M
MCJ,2020-01-03 08:35,60.80,59.00,93.79,0.00,0.00,0.00,29.73,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 030835Z AUTO 00000KT 10SM CLR 16/15 A2973 RMK A01,M
MCJ,2020-01-03 08:55,60.80,59.00,93.79,250.00,6.00,0.00,29.73,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 030855Z AUTO 25006KT 10SM CLR 16/15 A2973 RMK A01,M
MCJ,2020-01-03 09:15,60.80,59.00,93.79,0.00,0.00,0.00,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 030915Z AUTO 00000KT 10SM CLR 16/15 A2974 RMK A01,M
MCJ,2020-01-03 09:35,59.00,59.00,100.00,0.00,0.00,0.00,29.74,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 030935Z AUTO 00000KT 6SM BR CLR 15/15 A2974 RMK A01,M
MCJ,2020-01-03 09:55,59.00,59.00,100.00,0.00,0.00,0.00,29.73,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 030955Z AUTO 00000KT 9SM CLR 15/15 A2973 RMK A01,M
MCJ,2020-01-03 10:15,59.00,59.00,100.00,0.00,0.00,0.00,29.75,M,5.00,M,SCT,M,M,M,12000.00,M,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 031015Z AUTO 00000KT 5SM BR SCT120 15/15 A2975 RMK A01,M
MCJ,2020-01-03 10:35,59.00,59.00,100.00,0.00,0.00,0.00,29.76,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031035Z AUTO 00000KT 10SM SCT120 15/15 A2976 RMK A01,M
MCJ,2020-01-03 10:55,59.00,59.00,100.00,0.00,0.00,0.00,29.77,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031055Z AUTO 00000KT 10SM FEW120 15/15 A2977 RMK A01,M
MCJ,2020-01-03 11:15,59.00,57.20,93.74,0.00,0.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031115Z AUTO 00000KT 10SM CLR 15/14 A2977 RMK A01,M
MCJ,2020-01-03 11:35,60.80,57.20,87.92,0.00,0.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 031135Z AUTO 00000KT 10SM CLR 16/14 A2978 RMK A01,M
MCJ,2020-01-03 11:55,59.00,57.20,93.74,0.00,0.00,0.00,29.79,M,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031155Z AUTO 00000KT 8SM CLR 15/14 A2979 RMK A01,M
MCJ,2020-01-03 12:15,59.00,57.20,93.74,250.00,3.00,0.00,29.80,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031215Z AUTO 25003KT 7SM CLR 15/14 A2980 RMK A01,M
MCJ,2020-01-03 12:55,59.00,57.20,93.74,0.00,0.00,0.00,29.82,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 031255Z AUTO 00000KT 5SM BR CLR 15/14 A2982 RMK A01,M
MCJ,2020-01-03 13:15,59.00,55.40,87.83,0.00,0.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031315Z AUTO 00000KT 10SM CLR 15/13 A2982 RMK A01,M
MCJ,2020-01-03 13:35,59.00,55.40,87.83,0.00,0.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031335Z AUTO 00000KT 10SM CLR 15/13 A2982 RMK A01,M
MCJ,2020-01-03 13:55,59.00,55.40,87.83,0.00,0.00,0.00,29.82,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031355Z AUTO 00000KT 9SM CLR 15/13 A2982 RMK A01,M
MCJ,2020-01-03 14:15,59.00,57.20,93.74,0.00,0.00,0.00,29.84,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031415Z AUTO 00000KT 9SM CLR 15/14 A2984 RMK A01,M
MCJ,2020-01-03 14:35,57.20,55.40,93.69,0.00,0.00,0.00,29.84,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,57.20,KMCJ 031435Z AUTO 00000KT 6SM BR CLR 14/13 A2984 RMK A01,M
MCJ,2020-01-03 14:55,59.00,55.40,87.83,0.00,0.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031455Z AUTO 00000KT 10SM CLR 15/13 A2984 RMK A01,M
MCJ,2020-01-03 15:15,59.00,53.60,82.25,0.00,0.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMCJ 031515Z AUTO 00000KT 10SM CLR 15/12 A2986 RMK A01,M
MCJ,2020-01-03 15:35,60.80,53.60,77.14,M,3.00,0.00,29.87,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 031535Z AUTO VRB03KT 10SM BKN120 16/12 A2987 RMK A01,M
MCJ,2020-01-03 15:55,60.80,51.80,72.20,290.00,7.00,0.00,29.89,M,10.00,13.00,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 031555Z AUTO 29007G13KT 270V350 10SM BKN120 16/11 A2989 RMK A01,M
MCJ,2020-01-03 16:15,62.60,50.00,63.38,M,4.00,0.00,29.89,M,10.00,10.00,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,62.60,KMCJ 031615Z AUTO VRB04G10KT 10SM FEW120 17/10 A2989 RMK A01,M
MCJ,2020-01-03 16:35,64.40,50.00,59.50,M,4.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 031635Z AUTO VRB04KT 10SM CLR 18/10 A2989 RMK A01,M
MCJ,2020-01-03 16:55,64.40,48.20,55.63,300.00,7.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KMCJ 031655Z AUTO 30007KT 270V330 10SM CLR 18/09 A2989 RMK A01,M
MCJ,2020-01-03 17:15,66.20,48.20,52.25,0.00,0.00,0.00,29.89,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,66.20,KMCJ 031715Z AUTO 00000KT 10SM SCT120 19/09 A2989 RMK A01,M
MCJ,2020-01-03 17:35,66.20,46.40,48.83,0.00,0.00,0.00,29.89,M,9.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,66.20,KMCJ 031735Z AUTO 00000KT 9SM SCT120 19/08 A2989 RMK A01,M
MCJ,2020-01-03 17:55,66.20,48.20,52.25,0.00,0.00,0.00,29.90,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,66.20,KMCJ 031755Z AUTO 00000KT 10SM BKN120 19/09 A2990 RMK A01,M
MCJ,2020-01-03 18:15,68.00,48.20,49.10,M,5.00,0.00,29.90,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,68.00,KMCJ 031815Z AUTO VRB05KT 10SM FEW120 20/09 A2990 RMK A01,M
MCJ,2020-01-03 18:35,68.00,48.20,49.10,M,3.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KMCJ 031835Z AUTO VRB03KT 10SM CLR 20/09 A2989 RMK A01,M
MCJ,2020-01-03 18:55,69.80,46.40,43.13,0.00,0.00,0.00,29.88,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KMCJ 031855Z AUTO 00000KT 9SM CLR 21/08 A2988 RMK A01,M
